Company,Website
Ready (formerly Argent),https://www.argent.xyz/
Adecco Portugal,http://www.adecco.pt
Linkare TI,http://www.linkare.com
PetriDish Software,https://home.laborders.com/
Payshop,https://www.payshop.pt/index
MediaCom Portugal,http://www.mediacom.com
Events by TLC,
FrontWave,http://www.frontwave.pt
Thinkerlab,http://thinkerlab.pt
knokcare,http://www.knokcare.com/
Inovflow,http://www.inovflow.pt
Majime Solutions,
Parteico,http://www.parteico.pt/
Multic,https://www.multic.pt/
Midwich Portugal,http://www.midwich.com/
JYSK,https://jysk.pt/sobre-jysk
MASDIMA,https://masdima.pt/home/
Amazon (AWS),https://aws.amazon.com/pt/
Forerunner,https://forerunner.pt/
O Navegador,http://www.onavegador.net
Degetel,http://www.degetel.com
Primecog,https://www.primecog.com/
AEIOU Cool Beans,http://www.aeiou.pt
Power Dot,https://powerdot-ev.com/
SuperAwesome,http://www.superawesome.com/
Nearcode consulting,https://www.nearcodeconsulting.com/
Mustard,https://www.mustard.pt/
Tederic,https://br.tedericglobal.com/
Bithium,http://www.bithium.com/
Euro M',http://www.eurom.pt/
Arrow ECS Portugal,http://www.arrowecs.pt
Create Business,https://www.createbusiness.pt/
Casavo,https://www.casavo.com
Dominio Binario,http://www.dominiobinario.com/
Seed by Seed,https://pt.teamlyzer.com/companies/seed-by-seed
Blisq Creative,https://blisq.pt
Samsung Portugal,http://www.samsung.com/pt/home
Ac Consulting,http://www.acconsulting.pt
Mambu,https://www.mambu.com
Koala Rest,https://www.koalarest.com/
Apollotec,http://www.apollotec.pt
WeDo Technologies,
VAKT,https://www.vakt.com/
Addition,http://addition.pt/
carwow,https://www.carwow.co.uk/
Sunday,https://sundayapp.com/
Marionete,https://marionete.io/
Fox IT,https://foxit.pt/
"NewStore, Inc.",http://www.newstore.com/
ISICOM,https://www.isicom.pt
Ardanis,https://ardanis.com/
ActiveMedia,http://www.activemedia.pt
BrandDelta,https://uk.linkedin.com/company/branddelta
Supermetrics,https://supermetrics.com/
ATC Portugal Technology Consulting,https://atcportugal.com/
gi-10,http://www.gi-10.com
MS Repair,https://msrepair.pt/
Ascendix,https://ascendix.com
FRVR,https://frvr.com/
Innovati,http://www.grupoinnovati.com
AddVolt,http://addvolt.com/en/
AFIFI GROUP,http://afifi-group.com
Kyaia - Overcube,https://pt.overcube.com/
Remax,http://www.remax.pt/
EuroAtlantic,https://www.euroatlantic.pt/
Wakaru,https://www.wakaru.eu/
Together Price,https://www.togetherprice.com/it
MobiQueue,https://mobiqueueapp.com/
Plex 4 It,https://www.plexit.pt
Glimpse VFX,http://www.glimpsevfx.com
Google,https://www.google.com/
4best,
Joom,https://www.joom.com
Plicca,
Smith + Nephew,http://www.smith-nephew.com
Syswise,http://syswise.com/
Care4IT,http://www.care4it.pt
Patient Innovation,https://patient-innovation.com/
BYT,https://byt-team.com/
Pepco,https://pepco.eu
Tiberone,https://www.tiberone.com/
Neon,https://neon.tech/
HRB Solutions,http://www.hrbsolutions.eu
Blend Euro,https://blendeuro.pt/
Bandora Systems,https://www.bandorasystems.com/
MVF Software,http://www.mvfsoftware.com
CO2offset.ai,https://co2offset.ai/
Asseco PST,https://www.pst.asseco.com/
Vigil,https://www.vigil.global/
Neoception,https://www.neoception.com/about/
AI4MedImaging,https://ai4medimaging.com/
INTG Design,http://www.intg.pt
Fibratel,https://www.fibratel.com/
Switch Payments,https://switchpayments.com/
Wanda Maps,http://wandamaps.com/
QuickOps Consulting,https://www.quickops.pt/
MobilityNow,http://www.mobility.pt/
Scotty Technologies,https://www.scottytechnologies.com/
BP Portugal,https://www.bp.com/
Willway,http://willway.pt/
Konk Consulting,http://www.konkconsulting.com/PT/
Go4mobility,http://go4mobility.com
SOWIN,http://www.sowin.pt
LLYC,https://llyc.global/
Scalerpath,https://scalerpath.com/
TechReach,
Damascode - Digital Agency,https://damascode.pt
Swiss Post - Lisbon IT Campus,https://career-pt.swisspost.ch/en
LegalVision,https://www.legalvision.fr/
42 Porto,https://www.42porto.com/pt/
Devexperts,https://devexperts.com
Hole 19,http://www.hole19golf.com
iTSeeds,
Grama,https://www.grama.io/
Prológica - Sistemas Informáticos,https://www.prologica.pt/
"Garcia, Garcia SA",https://www.garcia.pt
Streambow,https://streambow.com/
Neptune Software,https://www.neptune-software.com/
DOWIT - Wise Solutions,http://www.dowit.eu
Tobe Portugal,https://www.tobe.co.ao/
Talenter,http://www.talenter.com/
AnubisNetworks,http://www.anubisnetworks.com
FNZ (formerly Advicefront),http://www.advicefront.com/
Coindu,https://coindu.com/
SparkleIT,http://www.sparkleit.pt
Causeway Technologies,https://www.causeway.com
Mendes Goncalves,https://www.mendesgoncalves.pt/
Queo Technologies,http://www.queo.pt
Atelier do Caractere,http://www.atelierdocaractere.pt/
E.Life Portugal,http://elifeportugal.com
Siemens Mobility,https://www.mobility.siemens.com
Saturno.net,https://www.saturnonet.com/
Skoach,
Endiprev,https://www.endiprev.com/pt/
BindTuning,http://bindtuning.com
Climber Hotel,http://climberhotel.com/
Squad,http://www.squad.pt
Cibernos,https://www.grupocibernos.com/
Markant Gruppe,https://www.markant.com/
Veolia,http://www.veolia.com/en/
VLancer,
Softlanding,https://softlanding.works/
Xplor-IT Consulting,http://www.xplor-it.com/
Exterity,https://www.exterity.com
APPS factory,https://www.appsfactory.de
Tekever,https://www.tekever.com
Introsys,http://introsys.eu/
ISCTE – Instituto Universitário de Lisboa,https://www.iscte-iul.pt/
Humanpersi,http://www.humanpersi.pt
Portal Gestão,https://www.portal-gestao.com/
Videobserver,http://www.videobserver.com
Maily,
Chic by Choice,http://chic-by-choice.com
Enghouse Interactive,https://www.enghouseinteractive.es/pt-br/
Compuworks - Informática 360,http://www.compuworks.pt/
Infosistema,http://www.infosistema.com
Moxie,http://www.moxie.pt
GestiSoft,http://www.gestisoft.pt
Redpost,https://redpost.pt
HEIDENHAIN,https://www.heidenhain.com/
Effitalents,https://www.effitalents.com/
Grupo ISQ,http://www.isq-group.com/
Angry Ventures,http://angryventures.com/
Extrabite,http://www.extrabite.pt/
NewAlliance IT Solutions,http://www.newalliance-it.com
Online Birds,https://www.online-birds.com/
Zona Verde,https://www.zonaverde.pt/
Bondalti,http://www.bondalti.com/
Polarising,http://www.polarising.com
Reditus,http://www.reditus.pt
Amplexor International,
"mk-IS, Consultoria Informática Lda",https://www.mk-is.pt/
ipRadio,https://ipradio.pt/
Wisout,http://wisout.com
Bright Pixel Capital,https://brpx.com/
Vertty,http://www.tryvertty.com/
NAU21,http://www.nau-21.com/
CyberX - The Ethical Hacking Services,https://cyberx.pt
Wiliot,http://www.wiliot.com
Seatwish,https://seatwish.com/pt/
Greenleaf,https://www.green-leaf.pt/index.php/pt/
Dead In Beirute,http://www.deadinbeirute.com
Exciting Space,http://www.excitingspace.com/PT
Urbinfor,https://www.urbinfor.pt/
Saber Interactive,https://saber3d.com/
Bertrand,http://www.grupobertrandcirculo.pt/
Costo Intralogistics,https://www.costo-intralogistics.com/
IMDigital,https://imdigital.pt/
"LS Retail, an Aptos company",https://www.lsretail.com/
Servitis,https://www.servitis.pt/
Perfumes & Companhia,https://perfumesecompanhia.pt/
BEAM - Managed IT Solutions,https://beam.lu/
Verto,http://verto.com.pt/
PSE,http://www.pse.pt
Survs,http://survs.com
Canonical,http://www.canonical.com/
Daltix,https://www.daltix.com
Visual Legion,
Indice ICT & Management,http://www.indice-consultores.pt/
Indorama Ventures Portugal,https://www.indoramaventures.com/
Quantum Xchange,https://quantumxc.com/
Norcranes,https://www.norcranes.pt/
CodeOne,http://www.codeone.pt/
Eugster & Frismag,http://www.eugster.ch
Mercado Bitcoin,https://mercadobitcoin.pt/
JCANAO,https://jcanao.com/
Irium Portugal,https://www.irium.pt/
Preh Group,https://www.preh.com/
ActiveSys,http://activesys.pt/
Talentia Software,http://www.talentia-software.pt
Cleverbit Software,https://cleverbit.software
Skill-Up Technologies,https://www.skillup.tech/
FrontWell Solutions,https://www.frontwell-solutions.com/
"INFORBETA-TECNOLOGIAS DE INFORMAÇÃO, LDA",https://inforbeta.pt/
CTDI - Centro Técnico e Distribuição Informática,https://ctdi.pt/
Flair,https://www.getflair.ai/
Innotech.pt,https://www.innotech.pt/
7Graus,https://www.7graus.com/
Itim - Profimetrics,https://www.profimetrics.com/
RAY Human Capital Portugal,https://raybbdm.pt/
Petapilot,
Carat Portugal,http://www.carat.com
Fujitsu Portugal,http://www.fujitsu.pt
Mediaweb Creations,https://www.mediaweb.global/
Mydra (antiga StudentFinance),https://play.mydra.io/
EISA,http://eisa.pt/
Xtend,http://www.xtend.com.pt/
Lumine Group,https://www.luminegroup.com/
Carnext,http://www.carnext.com
EVPConnect,https://evpconnect.pt/
B6 Software Solutions,https://b6.pt
Near Sea Technologies,
Lidya,https://www.lidya.info/
Dotmoovs,http://dotmoovs.com/
EVIO - Electrical Mobility,https://go-evio.com/
Cleo AI,https://www.meetcleo.com/
CI&T,https://ciandt.com/pt/pt-pt/carreiras
Secure Networks,https://www.securenetworks.pt/
Simbiotic,http://www.simbiotic.pt/
InterNations,https://www.internations.org/
2 soft,https://2soft.pt
Endesa,http://www.endesa.com
FastFiber,https://fastfiber.pt/
TLC Marketing,http://www.tlcmarketing.com/
OSB Solutions,http://osbsolutions.pt
LGG Advisors,https://www.lggadvisors.com
CPC África,https://cpcafrica.com/
Saphety,http://www.saphety.com
PPM Coachers,http://www.ppmcoachers.com
RCoders,http://www.rcoders.com
Mito e Rito,https://mitoerito.com/
Colour Invasion,http://www.colourinvasion.pt/
Tecnilab AV,https://www.tecnilab.pt
Banco Finantia,http://www.finantia.com
Inflight IT,https://www.inflightit.com/
Saint-Gobain Portugal,https://www.saint-gobain.pt
Triptease,https://www.triptease.com/
PVComplete,https://pvcomplete.com/
Papers,https://papers.ch
Toolto,https://toolto.com/
Construo AG,https://www.construo.ch/
Sociedade Central de Cervejas (SCC),https://www.centralcervejas.pt/
"Bison Bank, SA",http://www.bisonbank.com
mycujoo,
Biotinteiro,https://www.biotinteiro.com
Uniplaces,https://www.uniplaces.com
Primesoft,
Mercedes-Benz Portugal,https://www.mercedes-benz.pt/
Arxilead,https://www.arxi.pt/
VDRoom Travel,https://vdroom-travel.com/
Invisible Lab,https://www.invisiblelab.dev/
Grupo Ibersol,https://www.ibersol.pt/
Sinmetro,https://www.sinmetro.pt/
Ideia magenta,
Waveform,http://www.waveform.pt
Mobilwave - Healthcare Solutions,http://www.mobilwave.pt
East Atlantic Engineering,http://www.eae.pt
FBA,https://www.fba.pt/
Kaltura,http://corp.kaltura.com
PipeWorks,https://pipeworks.es/
Bsolus - Business Solutions,http://www.bsolus.pt/pt/
Psiengine,
MicroHarvest,https://microharvest.com
Smurfit Kappa,https://www.smurfitkappa.com/pt
LAS Maintenance,https://lasmaintenance.com.pt/
Fullsix portugal,https://www.fullsix.pt/
ITIL4G,http://www.itil4g.com/
Brandkey,http://www.brandkey.pt
Inovlancer,http://www.inovlancer.pt/
Gazelle Wind Power,http://www.gazellewindpower.com/
MagniFinance,http://www.magnifinance.com
Coletiv,https://coletiv.com/
CIB,https://www.cib.de
TelCables,https://telcables.pt/
Pyyne,https://www.pyyne.com/
Five Thousand Miles,https://www.fivethousandmiles.com/
Sysdev,http://kalipso.sysdevmobile.com
Componto,http://www.componto.com/
Dia Group,http://www.diacorporate.com
IMAN Portugal,https://www.imancorp.pt/
XCaliber,https://xcaliber.com/
Banco de Portugal,http://www.bportugal.pt
Five9,https://grnh.se/57407efe4us
bright,http://bright.pt/
Alpineo Consulting,https://www.alpineo-consulting.ch/
Skrey,https://skrey.pt/
Conceito,https://www.conceito.pt
Carglass,https://www.carglass.pt/
ydeal,http://ydeal.net
UAVision,http://www.uavision.com/
BP - Grupo Martins,https://grupomartins.pt/
OLR,https://www.olrretail.com/
SCOOCS,https://scoocs.co/
Medidata.Net,https://www.medidata.pt
BRNDTS,https://www.brndts.com/
Yacooba,https://yacooba.com/
Tiko (antiga Triggerise),https://tiko.org/
Cloud365,http://www.cloud365.pt
R2 Design,http://www.r2design.pt
Kinsta,https://kinsta.com/
Reckon.ai,http://www.reckon.ai
I-charging,https://www.i-charging.pt/
Tribe Engagement,
Cabelte,http://www.cabelte.pt
Lùkla Portugal,http://luklagroup.com/
Acolad,https://www.acolad.com
Highplay Gaming,http://highplay.games/
IDMind – Living Robotics,http://www.idmind.pt/
ELO - SI,http://www.elo-si.com
Penguin Success,https://www.linkedin.com/company/penguin-success/
Junction (antiga Vital),https://www.junction.com/
Panalpina,http://www.panalpina.com
Keyvalue - Management Solutions,http://www.keyvalue.pt
Prirev,https://www.prirev.com/pt/
Numen,https://www.numenit.com/
Teletrade Portugal,https://teletrade.pt
Clever Leaves,http://www.cleverleaves.com
We Are META,https://wearemeta.io/
Rho Systems,http://rho.pt
Sonae Sierra,http://www.sonaesierra.com/
Precise,http://precisers.eu
Ustwo,https://www.ustwo.com/
Ten Twenty One,http://tentwentyone.io/en/
Ethernet,http://www.eth.pt
dJomba,http://www.djomba.com
Tejo Energia - Pegop,
QuandaGO,https://www.quandago.com/company/careers-portugal/
N10GLED,https://www.entangled-space.com/
SIBS,https://www.sibs.com/
iLoF,https://ilof.tech/
3GNTW,http://www.3gnt.net
iT Consulting,https://www.itconsulting.pt/
Pitch,http://pitch.com
Villae - Creative Sutudio,https://villae.studio/
Banco Caixa Geral de Depósitos,http://www.cgd.pt
GonkSys,http://www.gonksys.com
DATANAU,https://www.datanau.com/
Stricker,https://www.stricker-europe.com/
Nor267,https://www.nor267.com/pt/sobre-nos
Hovione,https://www.hovione.com/
Forall Phones,https://forallphones.com
Exalta Global,https://www.exaltaglobal.com/
Tronik – Digital Recruitment Agency,
doubleBe,https://doublebe.pt/
DGMarks,https://digitalmarks.pt/
Reduniq,https://www.reduniq.pt/
Incognit.Cloud,https://incognit.cloud/
INFORM,http://www.inform-software.com
Amt Consulting,http://www.amt-consulting.com/
Nicity,
Foco Criativo,http://www.fococriativo.pt/
Wiz Interactive,http://www.wiz.pt/
Yclient,http://www.yclient.com
Positive Software Sciences,http://www.positive.pt/
Inforlandia,http://www.inforlandia.pt
A Bola,https://www.abola.pt/
Novartis,https://www.novartis.pt/
Mtrust Innovation,
Cargofive,https://cargofive.com/
Comudel,https://comudel.com/
Unono,
Improove / IMPACT,https://improove.se/portugal
AstraZeneca,http://www.astrazeneca.com
Satori Media Ventures,http://satori.media/
Fraudio,https://www.fraudio.com/
Influenza,https://www.influenza.pt/
Cerner Portugal,http://www.cerner.com/
Bain & Company,www.bain.com
Zagope,https://www.zagope.pt/
Inovazi,http://www.inovazi.com
Abreu Advogados,https://www.abreuadvogados.com/
Airbus Beyond,https://beyond.airbus.com/
Trust In News,http://www.trustinnews.pt/
Keyrock,https://keyrock.com/
"NAUTA - Soluções de Segurança, Lda.",https://www.nauta.pt/
Graycell,http://www.graycell.pt
Slingshot,http://www.slingshot.pt/pt
Vertsa Play,https://www.linkedin.com/company/vertsaplay
Ceros,http://www.ceros.com
Banco Best,http://www.bancobest.pt
Ordem Dos Psicólogos Portugueses,https://www.ordemdospsicologos.pt/pt
Pro-drone,https://www.pro-drone.eu/
Argon,https://argon.pt/
FreSoft,http://fresoft.pt/
My Shore,https://my-shore.com
Optimizing Concepts,http://optimizingconcepts.com/
Quartal Financial Solutions,https://www.quartalfs.com/
H.B. Fuller,http://www.hbfuller.com
Curiosidade,http://www.curiosidade.pt
Grupo Ilha Verde,https://www.grupoilhaverde.com/
Tajiservi,https://mundo.tajiservi.pt/
TestGorilla,https://www.testgorilla.com
Quickcheck,https://www.quickcheck.ng/
Decsis,https://www.decsis.eu
Banco Carregosa,http://www.bancocarregosa.com
Ar Telecom,http://www.artelecom.pt
Shiptimize,https://www.shiptimize.me/
Madiff,https://madiff.eu/
Bryj,https://www.bryj.ai/
Pulsely,https://pulsely.io
Softinsa,http://www.softinsa.pt
Innogen Technology,http://innogentech.com/
PagerDuty,http://www.pagerduty.com
SteelEye,https://www.steel-eye.com/
Emitu,https://emitu.com/
AbbVie Portugal,https://www.abbvie.com/
Lansys,http://www.lansys.pt
homeostase,https://homeostase.pt/
Pego,http://www.pego.co.uk
IVC Evidensia,https://ivcevidensia.pt/
ThyssenKrupp,https://karriere.thyssenkrupp.com/en
Raceland,https://raceland.pt/
Körber Campus Porto,https://www.koerber-digital.com/
Bravantic,http://www.bravantic.com
Wyser Portugal,http://www.wyser.pt
Resolve,https://www.resolve.pt
Otovo,http://www.otovo.com
Barclays,http://www.home.barclays
Bounce,https://www.usebounce.com
Martifer,http://www.martifer.pt
Little Emperors,https://littleemperors.com/
Ferring Pharmaceuticals,http://www.ferring.com
4Tune Engineering Ltd,http://www.4tuneengineering.com/
Avenue Code,http://www.avenuecode.com/
Couleur et Connection,https://www.couleuretconnection.com/
Equinix EMEA,https://www.equinix.com/
Inetum,https://gfi.world/pt-pt/
Cegid PHC (Antiga PHC Software),http://www.phcsoftware.com
Oramix,https://www.oramix.pt
Nagarro,https://www.nagarro.com/en
PHINIA (antiga Delphi Technologies),https://www.delphi.com/
ESRI Portugal,http://www.esri-portugal.pt
Commit Technologies,http://commit.pt/
Ponto 25,http://www.ponto25.pt
Storyblok,https://www.storyblok.com/
Mozilla.ai,https://mozilla.ai/
Log,http://log.pt/
Moonpay,https://www.moonpay.com/
Oficina Craftware Company,http://oficina-cc.pt/
Design Studio KKStructures,http://kkstructures.com/
Emerging Travel Group,https://www.emergingtravel.com/
Miniclip,http://www.miniclip.com
Tillster,https://www.tillster.com/
Jolec,https://www.jolec.pt/
Hubside,https://www.hubside-group.com/
White Airways,https://www.flywhite.com
Sizebay,https://www.sizebay.com
Movida,https://www.driveonholidays.com/pt/home
AMEN Portugal,https://www.amen.pt
ANACOM,https://www.anacom.pt
NeeaConsulting,http://www.neeaconsulting.com
Biosurfit,http://biosurfit.com/
Evodeck,https://www.evodeck.com/
AnalytiChem Group,https://analytichem.com
SiliconGate,http://www.silicongate.com/
Lasige,http://www.lasige.di.fc.ul.pt/
Vizzuality,https://www.vizzuality.com/
Webuild Software,http://www.webuild.pt
Delta Solucões,http://www.deltasolucoes.com/
Conexus World,http://www.conexus.pt
"HFA, S.A.",http://www.hfa.pt
Águas de Portugal (AdP),https://www.adp.pt/
Log-U,http://log-u.com
GenTwo,https://www.gentwo.com
Otiima,https://www.otiima.com/
EEA - Empresa de Engenharia Aeronáutica,https://www.linkedin.com/company/eea-empresadeengenhariaaeron%C3%A1uticas.a/
Kentra Technologies,http://www.kentratech.eu
Prio,https://www.prio.pt/pt/
Cofinpro,https://cofinpro.pt/
NA-KD,http://www.na-kd.com/
Growtrade,http://www.growtrade.pt
Inftek Solutions,http://www.inftek.pt/
Link Think,http://www.linkthink.pt
Luminate Medical,https://www.luminatemed.com/
One Network,https://www.elgintech.com/
Hurb Technologies,
Dimension Data,http://www.dimensiondata.com
CESCE SI,http://www.cesce.pt
Mecwide,https://www.mecwide.com/
Cognos Formação,http://www.cognos.pt
Mesh-AI,
Beyond the Hype,http://www.beyondthehype.pt
Keep It Simple,http://www.keepitsimple.pt
Rydoo,https://www.rydoo.com/pt
Malvern Panalytical,https://www.malvernpanalytical.com/en
NR3,http://www.nrthree.com/
Fidgrove,https://www.fidgrove.com
NewData.Tech,https://newdata.tech
CPI Retail,https://www.cpiretail.pt/
Cybersafe,https://www.cybersafe.pt/
Testlio,https://testlio.com/
Keezag,https://www.keezag.com/
Phone House,
Cmore,https://cmore-sustainability.com/en/homepage-eng/
Moonshapes,
Techedge Portugal,http://www.techedgegroup.com/
UrbanWeb,http://www.urbanweb.pt
Tupperware Portugal,http:://www.tupperware.pt
NILG.AI,https://nilg.ai/
Jenova,https://www.jenovamom.com
DataArt,https://www.dataart.team/
Connect Enterprises,http://www.connect-enterprises.com/
Seegno,http://www.seegno.com
Forecast IT,http://www.forecastit.pt/
Mecweld,http://www.mec-weld.com/
Viur,https://www.viurdata.com/
Devise Futures,https://www.devisefutures.pt/
Flipdish,https://www.flipdish.com/pt
CodeWin,https://www.codewin.pt/
Performance Sales,http://www.hiperformancesales.com
ARPmind,https://arpmind.com
Lingokids,https://lingokids.com/
Premium Minds,http://www.premium-minds.com
Zaask,http://www.zaask.pt
Andovar,https://andovar.com/
Stake,https://getstake.com/
Concealed,https://concealed.com/
AlphaSights,https://www.alphasights.com
HAVI,http://www.havi.com/
LOGIC,https://www.logic.pt/
Iberomoldes,https://www.set.pt/
Sanitop,https://www.sanitop.pt/
Associação Nacional de Farmácias (ANF),http://www.anf.pt
Bydas,https://www.bydas.com/pt
Weprint,http://www.inspire.com.pt
Pixray,http://www.pixray.pt
Cenjor,https://www.cenjor.pt/
Hala Systems,http://www.halasystems.com
Ondalógica,https://www.ondalogica.com/
Grupo Pecol,https://pecol.eu/
Skeeled,https://www.skeeled.com/
Go IT Concept,https://go-it.pt/
Elementis,https://www.elementis.com/
AryaHub,https://www.aryahub.io/
Sovos Portugal,https://sovos.com/
Casas na Hora,https://www.casasnahora.com/
Swiss Life Asset Managers,http://www.swisslife-am.com/
Super. Brand Consultants,https://super-bc.com/
Aviquipo de Portugal,
INTELCIA,http://www.Intelcia.com
Ventures Lab,http://www.ventureslab.io
Smart Consulting,http://www.smartconsulting.pt
Natixis em Portugal,https://natixispurplescan.com/ 
Banco BIG,http://www.big.pt
Parity Technologies,https://www.parity.io/
Alinor,https://alinor.ai/
Psicoteste,http://www.psicoteste.pt
Conta 20,http://alfredo-jesus.com/conta20/
XTedder,www.xtedder.com
Liskus,http://www.liskus.com
Normajean,http://www.normajean.pt
Geometric Talks,http://geometrictalks.com/pt/
Niu Brand Activation,http://www.niu.pt
Make It Dynamic,http://www.makeitdynamic.pt
Activewhere,http://www.activewhere.com
Niposom,https://www.niposom.pt/
4ITFuture,https://www.4itfuture.com/
2VG,
TTR Record,http://www.ttrecord.com
Brix IT,https://www.brix-it.pt/
Share IT,http://www.shareit.pt
bubblevel,https://bubblevel.com/
IPTE,https://www.ipte.com/
Grafpub,https://www.grafpub.pt/pt/
J.P. Sá Couto,http://www.jp-ik.com
Atual Design,https://atualdesign.pt/
CBR Genomics,https://www.cbrgenomics.com/
Orise,https://orise.com/
Cofidis,https://www.cofidis.pt/cofidis/
Toogas,http://www.toogas.com
Webtales,https://www.webtales.pt/
Streak,https://streak.pt/
Chainlink Labs,https://www.chainlinklabs.com/
Reloading,http://www.reloading.pt/
Banco BNI Europa,http://bnieuropa.pt/
Logiin,https://www.linkedin.com/company/logiin/about/
Spider AF - Digital Ad Fraud Prevention,https://spideraf.com/
Crypto Hub,https://cryptohub.investments/
AUSY,https://www.ausy.pt
Netgocio,http://www.netgocio.pt/
NMQ Digital,https://www.nmqdigital.com/
AdCom Marketing,http://www.adcomkt.com/
Bit Inception,http://bitinception.com/
New adVentures,http://www.newadventures.pt
AELER Technologies,https://www.aeler.com
SGS,https://www.sgs.pt/
TUU,https://tuu.pt/
Knower Tech,https://knower.pt/
Knowledgebiz,http://www.knowledgebiz.pt
Coverflex,https://www.coverflex.com/
Exclusible,https://exclusible.com/
Sapiens International Corporation,https://sapiens.com/
RedFénix,http://www.redfenix.pt/
Outmarketing,https://outmarketing.pt/
CDK Global,https://www.cdkglobal.com/
Swapcard,https://www.swapcard.com
VisionSpace,https://www.visionspace.com/
Talkdesk,http://www.talkdesk.com
Bool,http://www.bool.pt
AdvanceWorks,https://www.advanceworks.ai/
Universidade de Coimbra,https://www.uc.pt/
IT Premium,https://www.facebook.com/ImpactTransition
Instituto de Medicina Molecular (iMM),https://imm.medicina.ulisboa.pt/
NIQ,https://nielseniq.com/global/en/
HighValue,https://www.highvalue.pt/
Web Summit,https://websummit.com
Criações Digitais,http://www.cd-ai.com
Forum Sistemas de Informação,http://www.forumsi.pt/
Oasit,http://www.oasit.com/pt
PowerIT Consulting,https://powerit.pt/
Mudum Seguros (Ex-Grupo Novo Banco Seguros),https://www.mudum-seguros.pt
Sybilion,https://www.sybilion.com
Ablewise - Consulting,http://www.ablewise.pt
Actemium Portugal,https://www.actemium.pt
HORSE,https://www.horse.cars/
Digitsigma,https://ds.pt
Cloudflare,https://www.cloudflare.com/
Glartek,https://glartek.com/
Buildium,https://www.buildium.com
Candidly (ex - FutureFuel),https://candid.ly/
Iberweb,https://www.iberweb.pt
team.blue,https://team.blue/
Câmara Municipal de Lisboa,http://www.cm-lisboa.pt
Lavva,https://www.lavva.pt
Medsky,http://www.medsky.pt
REBIS Consulting,https://www.rebisconsulting.pt/
Innovation Point,http://www.innovpoint.com
Translucent,https://www.translucent.io/
Chief Security Officers,http://www.cso.pt/
Bluespring,https://www.bluespring.pt
Clarity AI,https://clarity.ai/
Prosegur,http://www.prosegur.com
Morphotech Limited,https://morphotech.co.uk/
TISystems,http://www.tisystems.pt
Coursera,https://www.coursera.org
Mars,https://careers.mars.com/global/en/
Wonk,https://www.f6s.com/company/wonk.pt
Okra Solar,http://www.okrasolar.com/
Tradiio,http://www.tradiio.com
BBOXX,https://www.bboxx.co.uk/
SketchPixel,https://www.sketchpixel.com/
ASML,https://www.asml.com/en
Team Resilience,https://team-resilience.com/
UST Global,http://www.ust.com
Moldit,http://www.moldit.pt/
EIP - Eletricidade Industrial Portuguesa,http://www.eip-sa.pt/
eXalt Fi,https://www.exalt-company.com/
Fnac Portugal,https://www.fnac.pt/
Iron Trainers,https://iron.fit
Excelia,https://excelia.com
Exabeam,https://www.exabeam.com
Exeedme,https://exeedme.com/
Nocktronics,https://www.nocktronics.pt/
Wisdom Consulting,http://www.wisdom.com.pt/
Oncostats,http://oncostats.io/
SAK Project,
Buffer,https://buffer.com
Scape,https://scape.com.pt/index
SkillOnNet,https://www.skillonnet.com/careers/
Atelier Nunes e Pã,http://www.ateliernunesepa.pt/
SCPdpi,http://www.scpdpi.com
Milford,http://www.milford.pt
Vitzo Limited,http://www.vitzo.com
DRAM Consultoria,http://www.dram.pt
Glookast,https://www.glookast.com/
Hydraplan,https://www.hydraplan.com/
VFX Financial,http://www.vfxplc.com/
Dreamcode,
Arkadium,https://www.arkadium.com/
Escolha Digital,https://escolhadigital.com/
IWG - International Workplace Group,https://www.iwgplc.com/
Eticadata Software,http://www.eticadata.com
id4software,https://www.id4software.com/
Air Liquide,http://www.airliquide.com
Vasp,http://www.vasp.pt/
Wave Trade,http://www.wavetrade.pt
3Maps,http://www.3maps.pt
Fortil,https://www.fortil.group/
Frejen Wise Solutions,https://frejen.pt/
New Work Portugal,https://www.new-work.se/en/career/porto
CHOICE Comunicação Global,http://choice.pt/
Object Ware,http://www.objectwaregroup.com/
Capitalise.com,https://capitalise.com/
Comprend,https://www.comprend.com/
Verifone Portugal,http://www.verifone.pt
Forto,https://forto.com/en/
Mediplus,https://mediplus.pt/
ALTEN,https://www.alten.com
NewOxygen,https://newoxygen.com
Carris,http://www.carris.pt/
Flexidoor,https://www.flexidoor.pt/
Swatter,https://www.swattercompany.com/
3C Payment,
Passworks,http://www.passworks.io
Soon - Business Solutions,http://www.soon.pt
Grupo DST,http://www.dstsgps.com/
Convevo,https://www.convevo.com
GitScrum,https://site.gitscrum.com/
Aptoide,http://www.aptoide.com
Worldit Consulting Services,https://www.worldit.pt/
Deco Proteste,http://www.deco.proteste.pt
Deploy Knowledge Consulting,http://deploy.pt/
Tomiworld,http://tomiworld.com
Canon Portugal,http://www.canon.pt
xpm Consulting,https://www.xpmconsulting.com
Semente,http://www.semente.biz
Axians Portugal,https://www.axians.com
Amarís,http://www.amaris.com
Tech Firm,https://www.techfirm.pt/
Zone Soft,https://www.zonesoft.pt
HanseCom,http://www.hansecom.com
Marzee Labs,https://marzeelabs.org/
Oursupport,http://www.oursupport.co
Deskbird,https://www.deskbird.com/
GCI,http://www.gci.pt/
Bugbyte,https://www.bugbyte.pt
